entity_id,state,last_changed
sensor.washing_machine_progress,46.6236287008798,2025-12-21T12:45:47.675Z
sensor.washing_machine_progress,47.2922803780233,2025-12-21T12:46:07.873Z
sensor.washing_machine_progress,48.4746162066895,2025-12-21T12:46:28.051Z
sensor.washing_machine_progress,49.1724880270616,2025-12-21T12:46:48.187Z
sensor.washing_machine_progress,47.8397727545427,2025-12-21T12:47:08.379Z
sensor.washing_machine_progress,49.0189785761593,2025-12-21T12:47:28.516Z
sensor.washing_machine_progress,49.7133544990425,2025-12-21T12:47:48.682Z
sensor.washing_machine_progress,50.4173999068288,2025-12-21T12:48:08.857Z
sensor.washing_machine_progress,49.5519610169266,2025-12-21T12:48:29.005Z
sensor.washing_machine_progress,50.2427186013799,2025-12-21T12:48:49.173Z
sensor.washing_machine_progress,48.9013337238219,2025-12-21T12:49:09.343Z
sensor.washing_machine_progress,50.0754584766354,2025-12-21T12:49:29.665Z
sensor.washing_machine_progress,50.7609859457735,2025-12-21T12:49:49.670Z
sensor.washing_machine_progress,49.4157841016061,2025-12-21T12:50:09.829Z
sensor.washing_machine_progress,50.5852139878471,2025-12-21T12:50:29.983Z
sensor.washing_machine_progress,51.2691783783549,2025-12-21T12:50:50.210Z
sensor.washing_machine_progress,49.9205545883758,2025-12-21T12:51:10.349Z
sensor.washing_machine_progress,51.0862652826605,2025-12-21T12:51:30.486Z
sensor.washing_machine_progress,51.7659938156539,2025-12-21T12:51:50.649Z
sensor.washing_machine_progress,50.4165836585096,2025-12-21T12:52:11.036Z
sensor.washing_machine_progress,51.577207662607,2025-12-21T12:52:31.080Z
sensor.washing_machine_progress,52.2532142413786,2025-12-21T12:52:51.139Z
sensor.washing_machine_progress,50.9010351767002,2025-12-21T12:53:11.474Z
sensor.washing_machine_progress,52.0581758239467,2025-12-21T12:53:31.462Z
sensor.washing_machine_progress,52.7306603215492,2025-12-21T12:53:51.625Z
sensor.washing_machine_progress,53.4120140568354,2025-12-21T12:54:11.808Z
sensor.washing_machine_progress,52.5299582933986,2025-12-21T12:54:31.967Z
sensor.washing_machine_progress,53.1987641281055,2025-12-21T12:54:52.128Z
sensor.washing_machine_progress,53.8763871404236,2025-12-21T12:55:12.299Z
sensor.washing_machine_progress,54.562968177151,2025-12-21T12:55:32.515Z
sensor.washing_machine_progress,56.48059858361,2025-12-21T12:56:12.727Z
sensor.washing_machine_progress,56.8225334022245,2025-12-21T12:56:32.887Z
sensor.washing_machine_progress,55.7055437318606,2025-12-21T12:56:53.131Z
sensor.washing_machine_progress,57.5462538003537,2025-12-21T12:57:13.287Z
sensor.washing_machine_progress,58.8773086685061,2025-12-21T12:57:33.468Z
sensor.washing_machine_progress,56.1440730403407,2025-12-21T12:57:53.649Z
sensor.washing_machine_progress,57.977827441545,2025-12-21T12:58:13.811Z
sensor.washing_machine_progress,59.3024478484618,2025-12-21T12:58:33.993Z
sensor.washing_machine_progress,56.5739739607617,2025-12-21T12:58:54.154Z
sensor.washing_machine_progress,60.1891194559035,2025-12-21T12:59:14.326Z
sensor.washing_machine_progress,61.5791713011635,2025-12-21T12:59:34.506Z
sensor.washing_machine_progress,62.3589574367613,2025-12-21T12:59:54.669Z
sensor.washing_machine_progress,63.1496856126795,2025-12-21T13:00:14.863Z
sensor.washing_machine_progress,61.9800266917584,2025-12-21T13:00:35.000Z
sensor.washing_machine_progress,62.754464316116,2025-12-21T13:00:55.157Z
sensor.washing_machine_progress,63.539448268435,2025-12-21T13:01:15.321Z
sensor.washing_machine_progress,56.615138907544,2025-12-21T13:01:35.482Z
sensor.washing_machine_progress,57.2773970017326,2025-12-21T13:01:55.642Z
sensor.washing_machine_progress,63.9211368633487,2025-12-21T13:02:15.802Z
sensor.washing_machine_progress,62.7572585235951,2025-12-21T13:02:35.973Z
sensor.washing_machine_progress,63.5208630937001,2025-12-21T13:02:56.127Z
sensor.washing_machine_progress,64.2948926612409,2025-12-21T13:03:16.288Z
sensor.washing_machine_progress,63.1340065288437,2025-12-21T13:03:36.445Z
sensor.washing_machine_progress,63.8923979590206,2025-12-21T13:03:56.604Z
sensor.washing_machine_progress,64.6609023482732,2025-12-21T13:04:16.764Z
sensor.washing_machine_progress,63.5032074136989,2025-12-21T13:04:36.922Z
sensor.washing_machine_progress,64.2563575439108,2025-12-21T13:04:57.091Z
sensor.washing_machine_progress,65.0194383648235,2025-12-21T13:05:17.235Z
sensor.washing_machine_progress,63.8651485956864,2025-12-21T13:05:37.424Z
sensor.washing_machine_progress,64.6132129813963,2025-12-21T13:05:57.578Z
sensor.washing_machine_progress,65.370943086426,2025-12-21T13:06:17.734Z
sensor.washing_machine_progress,64.2199925166989,2025-12-21T13:06:37.920Z
sensor.washing_machine_progress,64.9628360388214,2025-12-21T13:06:58.059Z
sensor.washing_machine_progress,65.715327617265,2025-12-21T13:07:18.224Z
sensor.washing_machine_progress,64.5678002402013,2025-12-21T13:07:38.376Z
sensor.washing_machine_progress,65.3055544095565,2025-12-21T13:07:58.510Z
sensor.washing_machine_progress,66.0528742392908,2025-12-21T13:08:18.671Z
sensor.washing_machine_progress,69.524524435672,2025-12-21T13:08:38.825Z
sensor.washing_machine_progress,66.9191674077052,2025-12-21T13:08:59.006Z
sensor.washing_machine_progress,70.1570960326371,2025-12-21T13:09:39.250Z
sensor.washing_machine_progress,70.4991206741688,2025-12-21T13:09:59.424Z
sensor.washing_machine_progress,68.0024185626815,2025-12-21T13:10:19.674Z
sensor.washing_machine_progress,69.4494874544584,2025-12-21T13:10:39.844Z
sensor.washing_machine_progress,63.902089131467,2025-12-21T13:11:00.014Z
sensor.washing_machine_progress,68.3145217653098,2025-12-21T13:11:20.193Z
sensor.washing_machine_progress,69.0782479568545,2025-12-21T13:11:40.337Z
sensor.washing_machine_progress,70.5391846680879,2025-12-21T13:12:00.776Z
sensor.washing_machine_progress,75.0427102145826,2025-12-21T13:12:20.680Z
sensor.washing_machine_progress,75.9168930849012,2025-12-21T13:12:40.833Z
sensor.washing_machine_progress,70.828839283419,2025-12-21T13:13:01.021Z
sensor.washing_machine_progress,71.6186173400594,2025-12-21T13:13:21.163Z
sensor.washing_machine_progress,76.1702546775621,2025-12-21T13:13:41.320Z
sensor.washing_machine_progress,71.1139726282022,2025-12-21T13:14:01.477Z
sensor.washing_machine_progress,71.8979189433652,2025-12-21T13:14:21.657Z
sensor.washing_machine_progress,76.4184389143741,2025-12-21T13:14:41.830Z
sensor.washing_machine_progress,71.3937337435367,2025-12-21T13:15:01.998Z
sensor.washing_machine_progress,72.1718073660472,2025-12-21T13:15:22.162Z
sensor.washing_machine_progress,76.6614317203165,2025-12-21T13:15:42.326Z
sensor.washing_machine_progress,71.6681172972945,2025-12-21T13:16:02.478Z
sensor.washing_machine_progress,76.0542340438215,2025-12-21T13:16:22.656Z
sensor.washing_machine_progress,76.8995117958115,2025-12-21T13:16:42.821Z
sensor.washing_machine_progress,71.9373126256521,2025-12-21T13:17:02.989Z
sensor.washing_machine_progress,76.294412050203,2025-12-21T13:17:23.141Z
sensor.washing_machine_progress,77.1327297584397,2025-12-21T13:17:43.305Z
sensor.washing_machine_progress,72.2013184218604,2025-12-21T13:18:03.465Z
sensor.washing_machine_progress,76.5298075998314,2025-12-21T13:18:23.628Z
sensor.washing_machine_progress,77.3612932915742,2025-12-21T13:18:43.795Z
sensor.washing_machine_progress,78.2036338603054,2025-12-21T13:19:03.952Z
sensor.washing_machine_progress,76.7616452988913,2025-12-21T13:19:24.396Z
sensor.washing_machine_progress,77.5852728706952,2025-12-21T13:19:44.269Z
sensor.washing_machine_progress,79.1975498090109,2025-12-21T13:20:04.456Z
sensor.washing_machine_progress,76.9868001519995,2025-12-21T13:20:24.584Z
sensor.washing_machine_progress,77.8049129810506,2025-12-21T13:20:44.755Z
sensor.washing_machine_progress,78.6335395870666,2025-12-21T13:21:04.933Z
sensor.washing_machine_progress,84.4242292625208,2025-12-21T13:21:25.076Z
sensor.washing_machine_progress,78.0202973469009,2025-12-21T13:21:45.244Z
sensor.washing_machine_progress,78.8433466990199,2025-12-21T13:22:05.748Z
sensor.washing_machine_progress,84.5867729137355,2025-12-21T13:22:25.570Z
sensor.washing_machine_progress,85.5158644264429,2025-12-21T13:22:45.740Z
sensor.washing_machine_progress,87.3679050911656,2025-12-21T13:23:05.906Z
sensor.washing_machine_progress,76.9233927472702,2025-12-21T13:23:26.081Z
sensor.washing_machine_progress,85.6664721747611,2025-12-21T13:23:46.231Z
sensor.washing_machine_progress,87.5014856136116,2025-12-21T13:24:06.384Z
sensor.washing_machine_progress,89.4011387327513,2025-12-21T13:24:26.537Z
sensor.washing_machine_progress,85.8139038662448,2025-12-21T13:24:46.702Z
sensor.washing_machine_progress,87.63225546416,2025-12-21T13:25:06.867Z
sensor.washing_machine_progress,80.2566537424564,2025-12-21T13:25:27.009Z
sensor.washing_machine_progress,85.1048000742285,2025-12-21T13:25:47.192Z
sensor.washing_machine_progress,78.907181967917,2025-12-21T13:26:07.333Z
sensor.washing_machine_progress,80.4433747502539,2025-12-21T13:26:27.506Z
sensor.washing_machine_progress,85.2534621289241,2025-12-21T13:26:47.667Z
sensor.washing_machine_progress,79.1017725182296,2025-12-21T13:27:07.832Z
sensor.washing_machine_progress,87.9270649232123,2025-12-21T13:27:28.051Z
sensor.washing_machine_progress,89.7681797310683,2025-12-21T13:27:48.161Z
sensor.washing_machine_progress,83.0305399232783,2025-12-21T13:28:08.340Z
sensor.washing_machine_progress,92.6633358467976,2025-12-21T13:28:28.465Z
sensor.washing_machine_progress,89.9879556879379,2025-12-21T13:29:08.708Z
sensor.washing_machine_progress,90.3297367206291,2025-12-21T13:29:28.859Z
sensor.washing_machine_progress,85.682230866024,2025-12-21T13:29:49.106Z
sensor.washing_machine_progress,79.6645930743945,2025-12-21T13:30:09.267Z
sensor.washing_machine_progress,90.0439769741898,2025-12-21T13:30:29.418Z
sensor.washing_machine_progress,85.8196615112473,2025-12-21T13:30:49.583Z
sensor.washing_machine_progress,79.8455903762899,2025-12-21T13:31:09.799Z
sensor.washing_machine_progress,90.1436585145784,2025-12-21T13:31:29.929Z
sensor.washing_machine_progress,85.9545142138162,2025-12-21T13:31:50.079Z
sensor.washing_machine_progress,80.0233414793514,2025-12-21T13:32:10.250Z
sensor.washing_machine_progress,90.2413213581669,2025-12-21T13:32:30.423Z
sensor.washing_machine_progress,86.0868277639767,2025-12-21T13:32:50.582Z
sensor.washing_machine_progress,80.1981100953043,2025-12-21T13:33:10.778Z
sensor.washing_machine_progress,89.4726123817595,2025-12-21T13:33:31.102Z
sensor.washing_machine_progress,86.2167668289991,2025-12-21T13:33:51.123Z
sensor.washing_machine_progress,96.9125112835775,2025-12-21T13:34:11.286Z
sensor.washing_machine_progress,89.573936682535,2025-12-21T13:34:31.448Z
sensor.washing_machine_progress,86.3441665294718,2025-12-21T13:34:51.599Z
sensor.washing_machine_progress,96.944443839766,2025-12-21T13:35:11.786Z
sensor.washing_machine_progress,88.8393191307424,2025-12-21T13:35:31.937Z
sensor.washing_machine_progress,86.4692922521034,2025-12-21T13:35:52.106Z
sensor.washing_machine_progress,97.5111267854617,2025-12-21T13:36:32.361Z
sensor.washing_machine_progress,97.8531880887165,2025-12-21T13:36:52.530Z
sensor.washing_machine_progress,87.4115481511521,2025-12-21T13:37:12.764Z
sensor.washing_machine_progress,89.0462659329157,2025-12-21T13:37:32.950Z
sensor.washing_machine_progress,90.7313186936858,2025-12-21T13:37:53.107Z
sensor.washing_machine_progress,96.0872035181262,2025-12-21T13:38:13.267Z
sensor.washing_machine_progress,81.08043002671,2025-12-21T13:38:33.435Z
sensor.washing_machine_progress,89.9914123996443,2025-12-21T13:38:53.585Z
sensor.washing_machine_progress,96.1256914422276,2025-12-21T13:39:13.761Z
sensor.washing_machine_progress,81.2372139971463,2025-12-21T13:39:33.947Z
sensor.washing_machine_progress,90.0833816687907,2025-12-21T13:39:54.309Z
sensor.washing_machine_progress,96.163450504702,2025-12-21T13:40:14.318Z
sensor.washing_machine_progress,97.1042133299963,2025-12-21T13:40:34.453Z
sensor.washing_machine_progress,90.1730866892787,2025-12-21T13:40:54.625Z
sensor.washing_machine_progress,87.0996347049632,2025-12-21T13:41:14.777Z
sensor.washing_machine_progress,97.1323168786594,2025-12-21T13:41:34.934Z
sensor.washing_machine_progress,97.1415690850458,2025-12-21T13:41:55.092Z
sensor.washing_machine_progress,89.5005062818791,2025-12-21T13:42:15.258Z
sensor.washing_machine_progress,95.3544411483765,2025-12-21T13:42:35.428Z
sensor.washing_machine_progress,97.1690161052136,2025-12-21T13:42:55.701Z
sensor.washing_machine_progress,97.1779725463095,2025-12-21T13:43:15.743Z
sensor.washing_machine_progress,100.0,2025-12-21T13:43:35.912Z
sensor.washing_machine_progress,89.6838217219158,2025-12-21T13:44:16.238Z
sensor.washing_machine_progress,95.4404756920313,2025-12-21T13:44:36.399Z
sensor.washing_machine_progress,89.7435312613104,2025-12-21T13:44:56.584Z
sensor.washing_machine_progress,91.3298062754355,2025-12-21T13:45:16.737Z
sensor.washing_machine_progress,97.2395042091604,2025-12-21T13:45:36.892Z
sensor.washing_machine_progress,89.8317657186339,2025-12-21T13:45:57.067Z
sensor.washing_machine_progress,90.626571410989,2025-12-21T13:46:17.220Z
sensor.washing_machine_progress,93.8429890568463,2025-12-21T13:46:37.405Z
sensor.washing_machine_progress,96.3973657203252,2025-12-21T13:46:57.526Z
sensor.washing_machine_progress,97.2818221354441,2025-12-21T13:47:17.682Z
sensor.washing_machine_progress,98.1769504744067,2025-12-21T13:47:37.826Z
sensor.washing_machine_progress,90.0037282772732,2025-12-21T13:47:57.998Z
sensor.washing_machine_progress,90.7859739563011,2025-12-21T13:48:18.159Z
sensor.washing_machine_progress,90.8120183178665,2025-12-21T13:48:38.305Z
sensor.washing_machine_progress,90.8379212014375,2025-12-21T13:48:58.474Z
sensor.washing_machine_progress,96.4726107622631,2025-12-21T13:49:18.617Z
sensor.washing_machine_progress,69.5695560061178,2025-12-21T13:49:38.776Z
sensor.washing_machine_progress,90.9147698325297,2025-12-21T13:49:58.955Z
sensor.washing_machine_progress,96.5039479906088,2025-12-21T13:50:19.181Z
sensor.washing_machine_progress,100.0,2025-12-21T13:50:39.331Z
sensor.washing_machine_progress,90.9904003290637,2025-12-21T13:50:59.508Z
sensor.washing_machine_progress,96.5347171513261,2025-12-21T13:51:19.688Z
sensor.washing_machine_progress,100.0,2025-12-21T13:51:39.837Z
sensor.washing_machine_progress,91.0647350507292,2025-12-21T13:52:00.008Z
sensor.washing_machine_progress,96.5649454759318,2025-12-21T13:52:20.195Z
sensor.washing_machine_progress,100.0,2025-12-21T13:52:40.343Z
sensor.washing_machine_progress,91.1378429620946,2025-12-21T13:53:00.496Z
sensor.washing_machine_progress,96.5946371874473,2025-12-21T13:53:20.660Z
sensor.washing_machine_progress,97.4315133595586,2025-12-21T13:53:40.828Z
sensor.washing_machine_progress,100.0,2025-12-21T13:54:21.081Z
sensor.washing_machine_progress,96.652528732152,2025-12-21T13:55:21.676Z
sensor.washing_machine_progress,90.6126422380924,2025-12-21T13:55:41.830Z
sensor.washing_machine_progress,100.0,2025-12-21T13:56:02.009Z
sensor.washing_machine_progress,97.489729163462,2025-12-21T13:56:22.176Z
sensor.washing_machine_progress,90.6866501117242,2025-12-21T13:56:42.334Z
sensor.washing_machine_progress,76.0029573521092,2025-12-21T13:57:02.486Z
sensor.washing_machine_progress,97.5108694936319,2025-12-21T13:57:22.641Z
sensor.washing_machine_progress,100.0,2025-12-21T13:57:42.814Z
sensor.washing_machine_progress,96.7357453892893,2025-12-21T13:58:23.124Z
sensor.washing_machine_progress,97.5385245590337,2025-12-21T13:58:43.301Z
sensor.washing_machine_progress,97.5453397743325,2025-12-21T13:59:03.461Z
sensor.washing_machine_progress,100.0,2025-12-21T13:59:23.637Z
sensor.washing_machine_progress,98.3592259673477,2025-12-21T13:59:43.797Z
sensor.washing_machine_progress,100.0,2025-12-21T14:00:03.971Z
sensor.washing_machine_progress,54.9120282301403,2025-12-21T14:00:24.134Z
sensor.washing_machine_progress,100.0,2025-12-21T14:00:44.295Z
sensor.washing_machine_progress,56.3980184292204,2025-12-21T14:01:24.637Z
sensor.washing_machine_progress,63.527439077499,2025-12-21T14:01:44.799Z
sensor.washing_machine_progress,100.0,2025-12-21T14:02:04.978Z
sensor.washing_machine_progress,80.3845582828102,2025-12-21T14:02:45.298Z
sensor.washing_machine_progress,71.5580684905261,2025-12-21T14:03:05.550Z
sensor.washing_machine_progress,97.6306710295176,2025-12-21T14:03:25.650Z
sensor.washing_machine_progress,79.9943434193521,2025-12-21T14:03:45.793Z
sensor.washing_machine_progress,100.0,2025-12-21T14:04:05.946Z
sensor.washing_machine_progress,97.6495126070658,2025-12-21T14:04:26.169Z
sensor.washing_machine_progress,100.0,2025-12-21T14:04:46.288Z
sensor.washing_machine_progress,83.0817043604167,2025-12-21T14:07:27.598Z
sensor.washing_machine_progress,83.662074678253,2025-12-21T14:07:47.760Z
sensor.washing_machine_progress,100.0,2025-12-21T14:08:07.941Z
sensor.washing_machine_progress,86.1592829108763,2025-12-21T14:10:29.074Z
sensor.washing_machine_progress,58.4949523962222,2025-12-21T14:10:49.501Z
sensor.washing_machine_progress,0.0,2025-12-21T14:11:08.217Z
sensor.washing_machine_progress,100.0,2025-12-21T14:20:43.052Z
sensor.washing_machine_progress,0.0,2025-12-21T14:23:13.069Z
sensor.washing_machine_progress,0,2025-12-29T12:06:15.098Z
sensor.washing_machine_progress,0.0,2025-12-29T12:06:55.343Z
sensor.washing_machine_progress,28.4500658566429,2025-12-29T12:37:26.351Z
sensor.washing_machine_progress,26.9639985357955,2025-12-29T12:37:46.460Z
sensor.washing_machine_progress,32.0597838089879,2025-12-29T12:38:06.702Z
sensor.washing_machine_progress,32.6129730718787,2025-12-29T12:38:26.697Z
sensor.washing_machine_progress,27.5871780064961,2025-12-29T12:38:46.831Z
sensor.washing_machine_progress,32.7407569879668,2025-12-29T12:39:06.948Z
sensor.washing_machine_progress,33.292960368534,2025-12-29T12:39:27.065Z
sensor.washing_machine_progress,28.199846174437,2025-12-29T12:39:47.192Z
sensor.washing_machine_progress,34.8003228445575,2025-12-29T12:40:27.328Z
sensor.washing_machine_progress,35.1414163427619,2025-12-29T12:40:47.451Z
sensor.washing_machine_progress,34.0624101316758,2025-12-29T12:41:07.661Z
sensor.washing_machine_progress,34.6122590447301,2025-12-29T12:41:27.785Z
sensor.washing_machine_progress,30.3925846162077,2025-12-29T12:41:47.950Z
sensor.washing_machine_progress,30.8525904076968,2025-12-29T12:42:08.009Z
sensor.washing_machine_progress,35.2523797174566,2025-12-29T12:42:28.132Z
sensor.washing_machine_progress,30.9858981727294,2025-12-29T12:42:48.234Z
sensor.washing_machine_progress,31.445375157302,2025-12-29T12:43:08.355Z
sensor.washing_machine_progress,35.8800889097933,2025-12-29T12:43:28.491Z
sensor.washing_machine_progress,31.5693459349877,2025-12-29T12:43:48.579Z
sensor.washing_machine_progress,32.0282802851922,2025-12-29T12:44:08.715Z
sensor.washing_machine_progress,36.4960020314665,2025-12-29T12:44:28.832Z
sensor.washing_machine_progress,32.1432877762877,2025-12-29T12:44:48.959Z
sensor.washing_machine_progress,32.6014886325569,2025-12-29T12:45:09.083Z
sensor.washing_machine_progress,37.100161559228,2025-12-29T12:45:29.196Z
sensor.washing_machine_progress,37.6513605317576,2025-12-29T12:45:49.328Z
sensor.washing_machine_progress,33.1650885964959,2025-12-29T12:46:09.444Z
sensor.washing_machine_progress,33.6276353271364,2025-12-29T12:46:29.692Z
sensor.washing_machine_progress,38.2425237360797,2025-12-29T12:46:49.685Z
sensor.washing_machine_progress,33.7192560410054,2025-12-29T12:47:09.803Z
sensor.washing_machine_progress,34.1808150925888,2025-12-29T12:47:29.918Z
sensor.washing_machine_progress,34.6475095574671,2025-12-29T12:47:50.050Z
sensor.washing_machine_progress,42.6476600173344,2025-12-29T12:48:10.273Z
sensor.washing_machine_progress,38.4941510878845,2025-12-29T12:48:30.296Z
sensor.washing_machine_progress,39.0334299165628,2025-12-29T12:48:50.404Z
sensor.washing_machine_progress,43.6707855050972,2025-12-29T12:49:10.522Z
sensor.washing_machine_progress,39.0526195464776,2025-12-29T12:49:30.635Z
sensor.washing_machine_progress,39.5903174494351,2025-12-29T12:49:50.762Z
sensor.washing_machine_progress,44.6943497465242,2025-12-29T12:50:10.907Z
sensor.washing_machine_progress,39.6012642992581,2025-12-29T12:50:31.002Z
sensor.washing_machine_progress,40.1374326969267,2025-12-29T12:50:51.208Z
sensor.washing_machine_progress,45.717745042185,2025-12-29T12:51:11.295Z
sensor.washing_machine_progress,40.1398714913579,2025-12-29T12:51:31.351Z
sensor.washing_machine_progress,40.6743077688052,2025-12-29T12:51:51.465Z
sensor.washing_machine_progress,46.7408858763213,2025-12-29T12:52:11.579Z
sensor.washing_machine_progress,40.6689348992487,2025-12-29T12:52:31.695Z
sensor.washing_machine_progress,41.2018472423169,2025-12-29T12:52:51.834Z
sensor.washing_machine_progress,47.7650297867309,2025-12-29T12:53:11.967Z
sensor.washing_machine_progress,41.1892283248985,2025-12-29T12:53:32.083Z
sensor.washing_machine_progress,41.7202570793071,2025-12-29T12:53:52.204Z
sensor.washing_machine_progress,48.7883598645439,2025-12-29T12:54:12.314Z
sensor.washing_machine_progress,41.70004083983,2025-12-29T12:54:32.430Z
sensor.washing_machine_progress,42.2293604571608,2025-12-29T12:54:52.548Z
sensor.washing_machine_progress,49.8118621100137,2025-12-29T12:55:12.686Z
sensor.washing_machine_progress,49.3299968925997,2025-12-29T12:55:32.777Z
sensor.washing_machine_progress,50.4995634916713,2025-12-29T12:55:52.968Z
sensor.washing_machine_progress,50.8356099652877,2025-12-29T12:56:13.129Z
sensor.washing_machine_progress,50.835385926027,2025-12-29T12:56:33.208Z
sensor.washing_machine_progress,50.4963464126216,2025-12-29T12:56:53.290Z
sensor.washing_machine_progress,53.2905382894748,2025-12-29T12:57:13.384Z
sensor.washing_machine_progress,55.1655731573225,2025-12-29T12:57:33.533Z
sensor.washing_machine_progress,50.0074138080557,2025-12-29T12:57:53.608Z
sensor.washing_machine_progress,53.2297849349823,2025-12-29T12:58:13.732Z
sensor.washing_machine_progress,53.936334697948,2025-12-29T12:58:33.839Z
sensor.washing_machine_progress,55.8026918222555,2025-12-29T12:58:53.949Z
sensor.washing_machine_progress,51.1335496598073,2025-12-29T12:59:14.062Z
sensor.washing_machine_progress,52.2899932068751,2025-12-29T12:59:34.179Z
sensor.washing_machine_progress,52.9603517806716,2025-12-29T12:59:54.302Z
sensor.washing_machine_progress,53.6394187304717,2025-12-29T13:00:14.424Z
sensor.washing_machine_progress,52.7560695315823,2025-12-29T13:00:34.529Z
sensor.washing_machine_progress,53.4228132362188,2025-12-29T13:00:54.652Z
sensor.washing_machine_progress,54.0981879322273,2025-12-29T13:01:14.765Z
sensor.washing_machine_progress,54.7824129036518,2025-12-29T13:01:34.900Z
sensor.washing_machine_progress,53.8765027801776,2025-12-29T13:01:55.044Z
sensor.washing_machine_progress,54.5481774673907,2025-12-29T13:02:15.167Z
sensor.washing_machine_progress,61.8506019377538,2025-12-29T13:02:35.326Z
sensor.washing_machine_progress,61.3246303009911,2025-12-29T13:02:55.524Z
sensor.washing_machine_progress,56.0634163094796,2025-12-29T13:03:15.724Z
sensor.washing_machine_progress,54.1018084165077,2025-12-29T13:03:35.751Z
sensor.washing_machine_progress,54.757804898271,2025-12-29T13:03:55.791Z
sensor.washing_machine_progress,58.7664301837501,2025-12-29T13:04:15.948Z
sensor.washing_machine_progress,56.0947779615524,2025-12-29T13:04:36.030Z
sensor.washing_machine_progress,60.2482215959918,2025-12-29T13:04:56.144Z
sensor.washing_machine_progress,63.615589352101,2025-12-29T13:05:16.267Z
sensor.washing_machine_progress,60.5200391750246,2025-12-29T13:05:36.382Z
sensor.washing_machine_progress,60.0487559809444,2025-12-29T13:05:56.502Z
sensor.washing_machine_progress,54.734691225462,2025-12-29T13:06:16.743Z
sensor.washing_machine_progress,54.8726689462933,2025-12-29T13:06:36.732Z
sensor.washing_machine_progress,62.9384581800354,2025-12-29T13:06:56.877Z
sensor.washing_machine_progress,62.4357465319356,2025-12-29T13:07:37.047Z
sensor.washing_machine_progress,62.7767936518734,2025-12-29T13:07:57.156Z
sensor.washing_machine_progress,65.4402570579875,2025-12-29T13:08:17.366Z
sensor.washing_machine_progress,62.3107403013725,2025-12-29T13:08:37.471Z
sensor.washing_machine_progress,63.0598594833197,2025-12-29T13:08:57.590Z
sensor.washing_machine_progress,63.1839692721335,2025-12-29T13:09:17.694Z
sensor.washing_machine_progress,63.9413574557197,2025-12-29T13:09:37.808Z
sensor.washing_machine_progress,64.7088679145143,2025-12-29T13:09:57.930Z
sensor.washing_machine_progress,65.4867927829021,2025-12-29T13:10:18.053Z
sensor.washing_machine_progress,66.2752220327918,2025-12-29T13:10:38.182Z
sensor.washing_machine_progress,67.7717456184032,2025-12-29T13:10:58.326Z
